,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
18100,18103,2014-05-05,58,37.0,3.0,9.0,1.0,1971.0,3.0,5.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,12.82799797,0.9159071940000001,0.8514475140000001,14.10942217,2.15633517,2.15633517,2.113583591,8000000
26043,26046,2014-12-09,58,43.0,1.0,12.0,1.0,1971.0,3.0,6.0,2.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.95025312,0.727713883,0.305955572,16.89019701,0.930876673,0.930876673,2.260250072,1000000
21761,21764,2014-08-21,34,18.0,4.0,4.0,2.0,1957.0,1.0,7.0,3.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,12.363491499999999,1.195400362,0.38251655700000003,11.73985027,2.3867526580000002,1.958401017,0.493798103,6600000
21628,21631,2014-08-19,53,28.0,8.0,16.0,1.0,1977.0,2.0,10.0,2.0,Mar'ina Roshha,4684027.803,65972,3,0,7,no,no,26943,7150,43472,15350,4.962091303999999,0.7353650559999999,0.127247884,2.9173390230000003,0.551690302,0.551690302,3.118027277,11300000
18221,18224,2014-05-07,43,28.0,6.0,8.0,2.0,1963.0,2.0,6.0,2.0,Timirjazevskoe,10508030.1,81887,2,0,5,no,no,57107,11205,52030,18652,10.48445896,0.26546833,0.166134081,6.865525093,0.947868569,0.800147776,0.647206345,1000000
16954,16957,2014-04-03,63,33.0,2.0,17.0,1.0,2002.0,2.0,12.0,2.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,14.38865256,2.455747803,0.526649652,12.85481792,1.477606105,1.477606105,1.218698956,12350000
16459,16462,2014-03-25,57,33.0,10.0,11.0,1.0,1999.0,2.0,10.0,4.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,15.92823499,1.94416955,3.373278057,17.42856384,1.548496291,1.582774524,1.461613205,9400000
9753,9756,2013-08-12,59,42.0,3.0,9.0,1.0,1970.0,3.0,6.0,3.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,9.516991264,3.245884203,1.012201944,8.439622195,0.769276719,0.644385611,0.11660251699999999,9800000
12822,12825,2013-12-05,56,29.0,1.0,17.0,1.0,2003.0,2.0,11.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,13.73002428,3.446511223,2.339689661,15.38854909,2.139995073,2.139995073,1.134535833,7200000
10814,10817,2013-09-27,40,15.0,1.0,10.0,6.0,2007.0,1.0,9.0,3.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,8.81788542,1.498337356,0.37853450299999997,7.5323017189999995,0.284304689,0.284304689,2.452433632,3000000
29448,29451,2015-04-28,76,45.0,16.0,17.0,1.0,1983.0,3.0,10.0,3.0,Zjablikovo,4602089.659,130229,0,0,5,no,no,48439,18221,82231,29777,15.59590203,2.356380045,3.739384602,17.867851,1.231961769,1.231961769,1.028508591,3000000
9996,9999,2013-08-22,30,18.0,2.0,5.0,5.0,1960.0,1.0,6.0,2.0,Presnenskoe,11638050.15,123280,2,1,5,no,no,57999,14906,75357,33017,4.945020053,0.080911018,0.12030865800000001,5.112652755,1.43402992,1.43402992,1.5785278999999999,5450000
25502,25505,2014-11-29,61,36.0,4.0,6.0,2.0,1955.0,2.0,8.0,2.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,13.18035367,1.729676079,1.8825172190000001,11.15162099,1.023600668,1.023600668,2.3437699359999997,11000000
25798,25801,2014-12-04,57,40.0,5.0,5.0,2.0,1972.0,3.0,5.0,2.0,Vostochnoe,3284350.0110000004,12327,0,0,0,no,no,76308,1444,8068,2815,17.26800654,1.652845405,0.929299332,15.13195729,5.235625907,5.172534418,3.711560488,6200000
16998,17001,2014-04-04,40,25.0,6.0,9.0,2.0,1967.0,2.0,6.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,13.37473138,1.661885153,1.896308885,10.58454839,0.688217007,0.688217007,1.887104483,6300000
29223,29226,2015-04-18,63,37.0,6.0,12.0,1.0,1982.0,3.0,8.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,11.39582517,2.836946544,0.5927087839999999,9.090940917000001,1.138088971,1.138088971,1.9693214819999998,1000000
20419,20422,2014-06-30,59,38.0,9.0,9.0,1.0,1967.0,3.0,5.0,3.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.64135474,1.519215626,2.1091430630000003,16.009394099999998,1.434941714,1.434941714,2.7818382269999997,8900000
18840,18843,2014-05-24,33,20.0,2.0,9.0,2.0,1970.0,1.0,5.0,2.0,Nagatino-Sadovniki,7750777.821,76284,2,0,10,no,no,76156,10168,46080,20036,7.87142389,1.9338756259999998,0.524979795,8.378906679,1.717341882,1.7495298869999998,2.944374007,1250000
23581,23584,2014-10-15,26,14.0,8.0,9.0,1.0,1975.0,1.0,5.0,2.0,Lefortovo,8993640.418,89971,5,1,7,no,no,142243,10778,58895,20298,5.79682085,1.192747349,0.5739138429999999,4.566017457,0.542805981,0.542805981,1.7905366180000002,5600000
20221,20224,2014-06-26,59,32.0,16.0,17.0,1.0,2007.0,2.0,12.0,2.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.25325176,1.4927809630000002,1.036621574,23.14540732,4.007151529,3.9180646919999997,4.10973987,7600000
22276,22279,2014-09-06,34,19.0,7.0,16.0,1.0,1979.0,1.0,9.0,2.0,Savelovskoe,2641243.496,57995,2,0,0,no,no,3521,8583,35405,14007,5.943171229,0.712077162,0.50752256,2.308747349,1.5318812780000002,1.218905728,4.317756088,7100000
12304,12307,2013-11-20,31,20.0,1.0,5.0,1.0,1963.0,1.0,5.0,2.0,Fili Davydkovo,6982964.492000001,111374,2,0,5,no,no,89467,15500,65613,30261,10.65616453,1.068900161,1.449378628,9.327711012,2.509113125,2.509113125,1.139354487,5100000
16117,16120,2014-03-17,40,21.0,3.0,12.0,1.0,1974.0,1.0,8.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,11.88999524,1.659500321,0.771469104,9.657310514,1.7573714169999999,1.7441257430000001,0.977494747,6600000
25213,25216,2014-11-24,32,17.0,7.0,9.0,1.0,1969.0,1.0,7.0,2.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,12.85958435,1.259136972,1.5758161830000001,13.10615538,1.438376465,1.1818930029999999,1.152232769,3000000
19506,19509,2014-06-09,38,16.0,18.0,21.0,4.0,2007.0,1.0,9.0,3.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,11.88084471,0.342590149,4.541115696,12.98437197,2.225606904,2.225606904,0.519384033,2000000
17564,17567,2014-04-17,31,19.0,3.0,5.0,2.0,1963.0,1.0,5.0,2.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,9.966117741,1.60030528,0.935589315,10.19067496,2.136621221,1.939811757,3.7777814939999996,5500000
11786,11789,2013-11-05,62,1.0,9.0,17.0,1.0,2015.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,5782752
17519,17522,2014-04-16,69,46.0,10.0,10.0,2.0,1959.0,3.0,8.0,2.0,Gagarinskoe,5540725.595,76670,0,0,4,no,no,106445,7850,46884,21936,5.366358496,0.049503624,0.708956774,5.692169584,0.892274418,1.205207376,0.722660511,16100000
15417,15420,2014-02-26,42,19.0,3.0,14.0,1.0,2007.0,1.0,8.0,3.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,7.831304502,2.298036737,1.033545453,9.732544289,2.035826292,2.035826292,2.710845452,2000000
18950,18953,2014-05-27,64,39.0,7.0,12.0,1.0,1984.0,3.0,8.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.61992188,3.514992082,1.235925265,13.00269127,0.949381626,0.8652779070000001,0.852825849,9600000
13772,13775,2014-01-15,25,13.0,9.0,9.0,1.0,1978.0,1.0,6.0,2.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,8.907548273,0.47307567,1.632930063,8.851976834,2.049394113,2.0225976009999997,0.681696344,2000000
27585,27588,2015-01-29,51,30.0,5.0,12.0,5.0,1976.0,2.0,9.0,3.0,Losinoostrovskoe,5361326.947,80917,1,0,1,no,no,79576,9111,49063,22743,15.06059749,1.1772766940000001,0.867789686,11.30300599,3.113943996,3.113943996,1.412765091,9250000
21828,21831,2014-08-23,70,69.0,6.0,8.0,2.0,1961.0,3.0,7.0,2.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,7.349366928999999,2.590268451,1.624448052,7.282819268,0.892667565,0.64767999,1.1799680590000001,15300000
25192,25195,2014-11-24,36,20.0,6.0,9.0,1.0,1975.0,1.0,6.0,1.0,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,1,0,6,no,no,129207,13595,104635,27346,16.60665998,1.9878480330000001,2.429977322,17.34610419,0.867233898,0.8296649140000001,2.63512704,6050000
19076,19079,2014-05-29,27,14.0,5.0,5.0,1.0,1965.0,1.0,5.0,3.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,11.00007695,1.209105554,1.59011617,10.92274547,0.975676614,0.9748935540000001,0.00545698,4500000
11282,11285,2013-10-16,44,27.0,5.0,9.0,1.0,1970.0,2.0,6.0,2.0,Presnenskoe,11638050.15,123280,2,1,5,no,no,57999,14906,75357,33017,3.563536661,1.4589050769999998,1.305523357,3.321460417,1.094670713,1.220895273,0.626049622,9000000
19899,19902,2014-06-20,75,44.0,2.0,17.0,1.0,1988.0,3.0,10.0,3.0,Novo-Peredelkino,8591335.051,111023,3,0,1,no,no,132349,12244,81271,17508,19.53960009,2.6584794290000002,0.655018523,23.51926347,1.306958117,1.293834917,6.663311147000001,9750000
30409,30412,2015-06-24,42,17.0,2.0,16.0,4.0,2007.0,1.0,12.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,12.01904951,3.507342103,1.710439363,13.44163628,0.588260581,0.33518913,0.657698794,7700000
22586,22589,2014-09-17,88,49.0,17.0,17.0,1.0,1998.0,3.0,11.0,4.0,Sviblovo,4441296.195,60315,1,0,5,no,no,37502,7706,40289,12320,10.70188715,1.149010719,0.49726234700000005,7.95842726,1.335255623,0.84345964,2.994977537,17500000
25846,25849,2014-12-04,64,64.0,14.0,17.0,4.0,2015.0,2.0,0.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,22.45027177,2.8550634560000003,1.86400693,26.26304046,2.2858122819999998,2.2858122819999998,9.591465255,8056574
30172,30175,2015-06-08,58,58.0,16.0,25.0,1.0,2016.0,2.0,10.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.7528432,1.74485586,1.6632749690000002,16.40081357,0.031808467,0.031808467,5.509276754,9012409
14015,14018,2014-01-22,52,31.0,7.0,12.0,5.0,1981.0,2.0,9.0,3.0,Kapotnja,8097031.584,31167,0,0,0,yes,no,219609,3687,20975,6505,16.94800819,0.55520425,0.8849435240000001,23.55887895,7.151681919,6.976073523999999,3.7071657460000003,6600000
18857,18860,2014-05-26,48,20.0,3.0,17.0,1.0,2003.0,1.0,12.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,9.255590411,1.939968432,0.24145333,10.01905673,0.30107523199999997,0.30107523199999997,0.33619586700000004,8270000
26629,26632,2014-12-17,35,14.0,4.0,9.0,1.0,2001.0,1.0,9.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.44709443,3.052802942,0.717739803,25.01930821,1.681237154,1.629092262,4.388521081,5500000
26511,26514,2014-12-16,62,58.0,14.0,17.0,1.0,2015.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,6520500
23791,23794,2014-10-21,48,31.0,12.0,14.0,5.0,1970.0,2.0,8.0,2.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,8.82525995,1.391847621,1.106093432,8.800017338,1.393473536,1.3666770240000001,1.563377887,1000000
15927,15930,2014-03-12,86,50.0,9.0,14.0,1.0,2001.0,3.0,10.0,4.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.78356838,3.339464792,0.626650021,25.39047889,1.737191295,0.9447969559999999,4.676374905,2000000
14617,14620,2014-02-05,45,30.0,2.0,5.0,1.0,1960.0,2.0,5.0,2.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,3.921425922,1.3393242090000002,0.349470949,5.055742555,1.794140592,1.564102024,1.946814311,7250000
20206,20209,2014-06-26,41,22.0,5.0,14.0,5.0,1969.0,2.0,6.0,2.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,13.16238548,0.9250187790000001,1.406695205,13.12409396,1.45631504,1.45631504,1.539317668,6850000
19017,19020,2014-05-28,37,22.0,3.0,9.0,5.0,1965.0,2.0,7.0,3.0,Lomonosovskoe,3326418.7410000004,83844,1,0,1,no,no,64317,10333,49242,24269,8.596871163,0.52105977,3.222379292,9.436340057,1.6109922859999999,1.6031365919999998,1.8739377730000002,8000000
13874,13877,2014-01-18,78,45.0,19.0,22.0,1.0,2007.0,3.0,10.0,3.0,Novo-Peredelkino,8591335.051,111023,3,0,1,no,no,132349,12244,81271,17508,20.38505199,3.093550343,0.743602635,23.694245000000002,1.429211545,1.4104394530000002,8.27354722,11100000
23997,24000,2014-10-27,58,57.0,9.0,12.0,1.0,1980.0,3.0,6.0,2.0,Pokrovskoe Streshnevo,13089795.79,53786,4,0,5,no,no,178473,6931,33149,13706,12.78877917,2.4374273840000003,0.20451770800000002,10.56978703,1.5216680809999998,1.5216680809999998,0.625687784,8600000
29738,29741,2015-05-16,52,31.0,17.0,17.0,1.0,1996.0,2.0,8.0,2.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,11.39445515,0.212448805,1.875116644,12.72522798,2.46252748,1.3323571790000002,0.718071619,7000000
10507,10510,2013-09-14,61,56.0,2.0,1.0,4.0,2014.0,2.0,7.0,2.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,25.73525569,4.586082038,1.266142006,29.25445952,2.436882294,2.436882294,7.576225387,5235870
12099,12102,2013-11-13,47,31.0,9.0,12.0,1.0,1968.0,2.0,8.0,3.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,11.97081655,1.7175026690000001,1.10024898,12.19440466,0.405615173,0.405615173,1.002256821,7200000
10485,10488,2013-09-13,66,44.0,9.0,12.0,1.0,1966.0,3.0,9.0,2.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,8.682457218,2.6516065490000003,0.577257614,9.117472272,0.522223508,0.509939284,2.636981005,1000000
17707,17710,2014-04-22,44,31.0,6.0,9.0,5.0,1961.0,2.0,5.0,3.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,10.111797,0.218649507,2.6807438009999998,10.20828442,3.529367391,3.529367391,0.803047785,7900000
26771,26774,2014-12-18,37,23.0,4.0,12.0,5.0,1970.0,2.0,6.0,2.0,Rjazanskij,6377883.078,101982,0,0,0,no,no,83369,12842,62215,26925,10.76860326,1.055648014,1.163954245,12.27357876,0.7860162159999999,0.7860162159999999,1.094554753,6200000
26987,26990,2014-12-21,79,44.0,9.0,12.0,1.0,2003.0,3.0,12.0,3.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,11.71546168,2.195732456,0.42015315700000005,11.99830303,1.679262303,1.679262303,1.66267043,13200000
15257,15260,2014-02-20,34,20.0,9.0,9.0,2.0,1967.0,2.0,6.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.1786383670000005,1.7934020290000001,0.74548335,5.9312905129999995,1.244075979,1.244075979,1.599644515,6300000
23537,23540,2014-10-14,47,46.0,2.0,9.0,1.0,2014.0,2.0,0.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,28.73814133,4.544916838,6.672811964,38.533870799999995,14.338544899999999,13.31457522,14.20739023,3559418
11313,11316,2013-10-17,51,33.0,7.0,9.0,1.0,1974.0,3.0,6.0,2.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.55732703,1.336482708,1.819277071,14.10194576,1.720269969,0.989352885,0.847643499,7600000
23749,23752,2014-10-20,40,24.0,8.0,12.0,2.0,1964.0,2.0,6.0,3.0,Begovoe,4048456.7819999997,41504,1,0,0,no,no,73007,4842,25933,10729,5.237405652,0.050105012000000004,1.585482895,2.244513575,1.32878357,0.9586003190000001,2.748714517,8900000
13568,13571,2013-12-31,31,21.0,5.0,9.0,1.0,1965.0,1.0,5.0,2.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,10.05513869,0.597346037,0.44183307899999996,11.11019784,1.025591413,0.678262482,0.439603625,5100000
12101,12104,2013-11-13,56,56.0,3.0,9.0,2.0,1965.0,3.0,5.0,1.0,Preobrazhenskoe,5586342.585,83502,3,0,1,no,no,57405,7385,51951,24166,7.709040305,3.118287788,0.492570956,4.59724071,0.284519165,0.116301136,1.426200903,9600000
19398,19401,2014-06-05,40,22.0,2.0,17.0,1.0,2008.0,1.0,10.0,3.0,Poselenie Shherbinka,7878765.472999999,32241,0,0,1,no,no,39873,4207,20445,7589,27.75932615,0.216414715,0.234829435,30.83291143,6.130122862,6.130122862,8.974170196000001,2000000
12902,12905,2013-12-09,50,34.0,4.0,9.0,1.0,1978.0,3.0,6.0,3.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,15.30522741,2.9268221939999997,5.112490568999999,17.24780674,1.7255404369999998,2.2860772430000003,2.448002695,8000000
26576,26579,2014-12-16,50,25.0,14.0,17.0,2.0,2000.0,2.0,10.0,3.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,10.09534118,0.08625331800000001,2.864684393,11.35130867,3.48663699,3.397000972,0.784991502,11000000
22399,22402,2014-09-10,44,20.0,7.0,12.0,6.0,2002.0,1.0,10.0,3.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.4948450289999995,1.05978821,0.45205505799999995,6.760310699,0.898686628,0.898686628,2.123975561,7000000
29533,29536,2015-05-05,39,19.0,7.0,17.0,1.0,1994.0,1.0,8.0,3.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,9.226733216,2.098110876,3.1512460719999997,10.75124586,1.109696538,1.109696538,0.867113727,8850000
24654,24657,2014-11-13,34,19.0,13.0,16.0,5.0,1983.0,1.0,9.0,2.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,no,77878,10079,83861,35267,15.13903455,3.349406063,1.62822969,15.66885696,1.693307395,1.693307395,2.259361435,6100000
29035,29038,2015-04-10,44,28.0,3.0,9.0,1.0,1973.0,2.0,5.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,15.08821996,0.493273776,2.967145397,12.97900003,3.082668651,3.074523227,3.077965793,6800000
29115,29118,2015-04-14,53,30.0,7.0,14.0,1.0,1984.0,2.0,8.0,2.0,Golovinskoe,8841267.454,100846,2,0,5,no,yes,94564,10346,63495,27005,13.44170517,0.455005524,2.483392228,12.44742483,1.720599844,1.561242415,2.72819113,1000000
19496,19499,2014-06-09,44,28.0,3.0,5.0,1.0,1967.0,2.0,5.0,3.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,12.81836993,0.94995911,1.019933438,12.900182199999998,1.10611066,0.987379626,1.82157829,3600000
29904,29907,2015-05-25,96,47.0,18.0,24.0,4.0,2016.0,1.0,22.0,1.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,13.23330248,1.4998451590000001,1.501806734,12.45285497,2.124247717,2.056848101,2.824874847,12303245
10548,10551,2013-09-17,42,26.0,2.0,5.0,1.0,1962.0,2.0,5.0,3.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,13.9139402,0.9966720840000001,2.529483284,11.65008889,1.7537575019999998,1.547201894,2.178290705,5700000
20861,20864,2014-07-15,40,25.0,2.0,5.0,2.0,1964.0,2.0,5.0,3.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,13.09940595,0.26613408899999996,0.7522400509999999,11.38163947,2.985069708,2.985069708,1.053651238,6700000
17093,17096,2014-04-08,34,20.0,2.0,4.0,2.0,1962.0,1.0,5.0,3.0,Prospekt Vernadskogo,4695913.353999999,61039,1,1,2,no,no,118843,7029,41554,12456,10.7574787,1.28342095,2.8787898710000004,11.72354406,1.130535054,0.552387039,1.4576954180000001,3500000
11558,11561,2013-10-25,44,17.0,3.0,18.0,1.0,2011.0,1.0,10.0,4.0,Chertanovo Central'noe,6879019.637999999,112221,0,0,6,no,no,111874,16719,68254,27248,15.20971643,1.904555793,3.228820165,16.5227407,1.6902347640000002,1.67970933,3.464591042,5000000
21274,21277,2014-08-04,55,31.0,4.0,16.0,1.0,1978.0,2.0,10.0,3.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,10.03383425,0.154526514,0.3371882,9.953217106,0.809827057,0.809827057,0.687970286,10500000
28600,28603,2015-03-25,44,27.0,4.0,9.0,1.0,1976.0,2.0,6.0,3.0,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,1,0,6,no,no,129207,13595,104635,27346,17.35785843,1.214405055,2.476703578,18.19354658,1.575428869,1.575428869,3.3044966189999996,6700000
27306,27309,2015-01-15,57,42.0,3.0,9.0,2.0,1968.0,3.0,5.0,2.0,Savelovskoe,2641243.496,57995,2,0,0,no,no,3521,8583,35405,14007,6.276422671000001,0.087418976,0.068957025,2.4147005669999997,0.948852192,0.7671736809999999,3.85014119,1000000
9724,9727,2013-08-08,80,80.0,7.0,1.0,1.0,2013.0,2.0,1.0,1.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,14.35171587,0.997261345,3.5960662119999998,14.23768248,2.024719272,1.984829362,3.502994657,13718760
16649,16652,2014-03-27,45,27.0,6.0,9.0,1.0,1972.0,2.0,6.0,3.0,Pokrovskoe Streshnevo,13089795.79,53786,4,0,5,no,no,178473,6931,33149,13706,14.87916101,1.371082476,0.122810153,15.51993462,3.1691773189999997,3.1691773189999997,1.537615375,7300000
19744,19747,2014-06-17,51,30.0,2.0,17.0,5.0,2012.0,2.0,9.0,3.0,Butyrskoe,5027634.0030000005,68630,1,0,5,no,no,155572,9507,43045,16078,7.710003912,0.862081503,0.141832384,4.289803084,0.12497843300000001,0.12497843300000001,2.337772974,2000000
17410,17413,2014-04-15,74,41.0,2.0,5.0,2.0,1958.0,3.0,8.0,2.0,Babushkinskoe,4934147.223999999,86206,1,0,3,no,no,55125,9734,52560,23912,12.77957064,1.020944017,0.507755191,8.694673867999999,1.297537656,1.261558696,0.974404542,10200000
23802,23805,2014-10-21,37,18.0,11.0,16.0,5.0,1983.0,1.0,9.0,3.0,Butyrskoe,5027634.0030000005,68630,1,0,5,no,no,155572,9507,43045,16078,6.928229987999999,0.254755636,0.20370286699999998,3.1141876460000004,0.872636668,1.329726325,3.130596545,7500000
24136,24139,2014-10-29,58,40.0,3.0,5.0,1.0,1966.0,3.0,6.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,12.11493574,0.229683533,0.50298015,10.33853237,3.482899914,3.4711583580000003,1.2296710659999999,8300000
14254,14257,2014-01-28,38,20.0,15.0,22.0,1.0,1985.0,1.0,10.0,2.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,14.99262478,2.678145286,3.071475861,18.74906194,1.013732308,1.013732308,1.634155766,5500000
14917,14920,2014-02-12,88,44.0,11.0,24.0,2.0,1998.0,2.0,11.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,10.27250205,0.272916643,0.778602771,10.73919788,0.539690226,0.463524234,0.264732774,20500000
11674,11677,2013-10-30,59,44.0,1.0,9.0,1.0,1974.0,3.0,5.0,3.0,Nagatino-Sadovniki,7750777.821,76284,2,0,10,no,no,76156,10168,46080,20036,7.720348776,1.36674773,1.099212694,7.318912139,1.6869060790000001,1.6869060790000001,2.495238281,8150000
24456,24459,2014-11-08,65,47.0,1.0,16.0,1.0,1976.0,3.0,8.0,2.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,no,77878,10079,83861,35267,15.09815161,3.3947627110000003,1.560439766,15.53421598,2.069917844,2.069917844,2.193716388,9400000
14305,14308,2014-01-29,67,46.0,2.0,5.0,1.0,1961.0,3.0,8.0,2.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,no,118945,10530,48790,16988,13.14856944,1.754192049,1.639359263,11.49217978,1.5466186430000002,1.544884932,1.9524673369999999,3000000
