,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
28694,28697,2015-03-30,64,1.0,15.0,15.0,1.0,2015.0,2.0,1.0,1.0,Solncevo,11324091.93,113897,2,0,5,no,no,125111,16287,75334,22276,16.95715522,1.7945698019999998,0.8744451190000001,20.07121948,2.037572376,2.037572376,4.687054293,7596459
21015,21018,2014-07-22,35,19.0,5.0,14.0,1.0,1972.0,1.0,9.0,2.0,Birjulevo Vostochnoe,14795571.25,145088,2,0,3,no,no,1716730,21130,93008,30950,17.15048004,2.590942271,0.47135752700000005,17.56292694,3.723960707,3.697699077,1.520080415,5300000
14996,14999,2014-02-13,51,51.0,3.0,17.0,1.0,0.0,2.0,0.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,22.32714056,2.928314588,1.7537711980000001,26.17701281,2.199784626,2.199784626,9.505299091,5612655
30432,30435,2015-06-26,74,43.0,5.0,14.0,1.0,1994.0,3.0,10.0,2.0,Mar'ino,11754772.16,247469,5,0,15,no,no,165727,40692,161290,45487,13.673232,3.983098265,2.2159728690000002,15.3598168,0.8024120859999999,0.8024120859999999,1.7650766519999999,7200000
23745,23748,2014-10-20,122,72.0,18.0,22.0,2.0,2005.0,4.0,16.0,3.0,Presnenskoe,11638050.15,123280,2,1,5,no,no,57999,14906,75357,33017,3.6749689830000003,1.161663223,0.822725083,2.9024829039999998,0.536906577,0.463452315,0.12058971199999999,41500000
11089,11092,2013-10-08,43,29.0,4.0,9.0,2.0,1965.0,2.0,5.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,9.307433232000001,1.491593266,0.269746414,9.684954117,1.782405925,1.5903692569999999,0.083889376,6250000
28360,28363,2015-03-14,54,33.0,8.0,8.0,2.0,1958.0,2.0,8.0,3.0,Akademicheskoe,5704502.19,106445,4,0,1,no,yes,1362363,12074,68518,25853,7.280186898999999,1.331844227,1.751241465,7.648257955,0.19415947100000003,0.211861838,0.743790851,11200000
17578,17581,2014-04-18,75,44.0,16.0,17.0,1.0,2004.0,3.0,12.0,3.0,Moskvorech'e-Saburovo,10046857.44,76156,3,1,3,no,yes,130229,7296,52450,16410,14.05731603,4.171393702,1.844380818,15.08447186,1.9023713530000002,1.9023713530000002,1.106939301,13000000
22778,22781,2014-09-22,151,82.0,3.0,6.0,2.0,1900.0,4.0,14.0,4.0,Arbat,2081627.761,28179,1,0,8,no,no,741887,2994,17209,7976,1.193312248,3.6255812489999997,0.9677294209999999,3.05126903,0.9728055,0.7586786670000001,1.4973850469999999,61072000
26497,26500,2014-12-16,43,28.0,2.0,5.0,2.0,1964.0,2.0,5.0,2.0,Bogorodskoe,8659075.461000001,104410,1,0,2,no,no,1452550,13897,59366,31147,9.83355114,4.013990252,0.15929121599999999,7.343826261,1.409735247,1.3646075869999998,1.3612630419999998,6700000
26670,26673,2014-12-17,44,28.0,4.0,9.0,1.0,1972.0,2.0,5.0,2.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,15.80242027,0.318274092,1.22881967,15.01683062,1.086940651,1.07308132,2.602488575,3000000
22999,23002,2014-09-27,53,30.0,5.0,14.0,5.0,1994.0,2.0,8.0,2.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,20.41323491,3.0999245610000004,3.221042447,18.91938058,1.389356135,1.389356135,7.106818398,8900000
18353,18356,2014-05-13,50,18.0,6.0,19.0,6.0,2010.0,1.0,13.0,3.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,23.37369741,0.47862310799999996,3.673876085,30.92768742,6.732361525,5.700245301,9.301083997000001,2000000
19948,19951,2014-06-23,65,43.0,11.0,12.0,1.0,1975.0,3.0,7.0,3.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.1976497,0.47868057700000005,1.6167673180000002,15.90761137,1.062165058,1.062165058,3.283788199,1000000
29349,29352,2015-04-23,32,21.0,8.0,9.0,1.0,1964.0,1.0,5.0,3.0,Kotlovka,3998216.265,64317,0,0,3,no,no,153248,8284,41476,14557,8.421073682000001,1.982098318,1.49673772,8.091291154,1.6674640319999998,1.6674640319999998,2.514898241,6600000
13856,13859,2014-01-17,46,28.0,12.0,16.0,1.0,1969.0,2.0,7.0,3.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,9.130104451000001,0.35062736,1.884227603,10.49376982,2.227164245,2.2111526009999998,0.468574011,9283000
28017,28020,2015-02-20,91,91.0,2.0,3.0,4.0,2015.0,3.0,10.0,1.0,Filevskij Park,9629358.472000001,89467,3,0,6,no,no,112804,8294,65115,16058,6.470232783999999,1.362796691,0.054394215,8.254704037,1.057236265,1.057236265,0.7041799470000001,5864232
28573,28576,2015-03-24,80,47.0,5.0,7.0,1.0,1997.0,3.0,8.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,14.8015527,1.006651162,2.1093590819999997,19.40113129,2.135807485,2.0389544930000003,3.063178541,11000000
21673,21676,2014-08-20,38,18.0,2.0,17.0,1.0,2013.0,1.0,7.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,21.60864594,2.676170361,0.655336915,24.85007055,2.434660101,2.463203177,9.306050872,3325000
10475,10478,2013-09-13,94,88.0,7.0,1.0,1.0,2013.0,4.0,1.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,17.81536004,1.0203693679999999,0.805891485,15.60283403,0.697707031,0.697707031,4.581987308,12619328
29791,29794,2015-05-19,61,33.0,8.0,17.0,1.0,2013.0,2.0,12.0,3.0,Solncevo,11324091.93,113897,2,0,5,no,no,125111,16287,75334,22276,18.01273853,1.9024757069999998,0.417096366,23.70313998,2.231026961,1.627312545,4.720227906,7523000
15845,15848,2014-03-07,57,37.0,9.0,9.0,1.0,1969.0,3.0,5.0,3.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.6450439,1.475989585,1.704558518,16.66495033,2.1372507659999997,1.990873416,3.364261061,9200000
9783,9786,2013-08-13,53,32.0,14.0,14.0,1.0,1994.0,2.0,9.0,2.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,17.94890404,1.250605833,0.83009359,15.9554881,1.0503611000000002,0.943533087,4.791516495,8100000
27931,27934,2015-02-16,112,112.0,3.0,3.0,1.0,2015.0,3.0,112.0,3.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,19.1706772,1.880559184,5.23648962,21.30342885,5.137825447,5.117160335,4.742737522,10950065
19366,19369,2014-06-05,32,17.0,3.0,9.0,1.0,1968.0,1.0,7.0,2.0,Kotlovka,3998216.265,64317,0,0,3,no,no,153248,8284,41476,14557,9.089339108999999,1.830584484,1.9685336340000001,11.30669772,1.179595381,1.179595381,1.960580041,5650000
26988,26991,2014-12-21,46,29.0,5.0,5.0,5.0,1964.0,2.0,5.0,2.0,Tverskoe,7307410.574,75377,3,2,23,no,no,116742,11272,43921,20184,3.8373595839999997,0.649487951,0.190640337,1.438607535,0.905407794,0.905407794,2.288269089,8800000
15595,15598,2014-03-01,31,17.0,2.0,5.0,2.0,1985.0,1.0,5.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.27461951,0.764494986,1.89328209,16.75751629,2.700636486,2.700636486,4.894263687,5200000
29809,29812,2015-05-20,31,17.0,5.0,6.0,2.0,1961.0,1.0,4.0,3.0,Lomonosovskoe,3326418.7410000004,83844,1,0,1,no,no,64317,10333,49242,24269,8.617895367000001,0.46237275,3.22504625,9.355381189,1.711006616,1.7031509219999998,1.8085362669999998,6000000
12438,12441,2013-11-25,40,20.0,7.0,14.0,1.0,1997.0,1.0,8.0,3.0,Mar'ino,11754772.16,247469,5,0,15,no,no,165727,40692,161290,45487,13.03407749,4.467363859,1.795575329,14.7039979,0.334690613,0.334690613,0.9677811890000001,1000000
15746,15749,2014-03-05,62,45.0,1.0,12.0,1.0,1980.0,3.0,6.0,3.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,15.43415535,0.20748388399999998,1.409868556,15.73132469,1.664455115,1.616055801,3.6083328289999996,10500000
20456,20459,2014-06-30,37,18.0,12.0,16.0,1.0,1977.0,1.0,9.0,2.0,Lefortovo,8993640.418,89971,5,1,7,no,no,142243,10778,58895,20298,3.6637410260000003,0.431124113,0.723290194,3.0628569039999998,1.515827905,1.327928235,0.7441703690000001,8200000
24208,24211,2014-10-31,47,30.0,1.0,12.0,5.0,1967.0,2.0,9.0,3.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,12.13362295,3.14895932,0.24770502100000003,10.19728912,0.9812911540000001,0.9379199090000001,1.5219046790000001,9400000
17687,17690,2014-04-22,32,18.0,6.0,9.0,1.0,1969.0,1.0,6.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,9.903889316,2.8558103999999997,0.257487568,11.0524361,1.367118514,1.367118514,1.06455966,5700000
19937,19940,2014-06-21,42,26.0,3.0,5.0,5.0,1961.0,2.0,5.0,2.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,11.75628741,3.162057983,1.315613139,9.830448344,1.434550131,1.4330271069999998,1.964686057,6200000
17874,17877,2014-04-25,30,17.0,2.0,5.0,1.0,1960.0,1.0,5.0,3.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,13.4430779,3.319953809,0.7096461279999999,13.76494148,1.556670615,1.556670615,0.578253555,5250000
11291,11294,2013-10-16,63,58.0,9.0,17.0,1.0,2014.0,2.0,1.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,25.89297057,4.61459801,1.423539775,29.34899905,2.531421821,2.531421821,7.734073936000001,5875000
9066,9069,2013-07-09,33,17.0,6.0,9.0,2.0,1964.0,1.0,8.0,4.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,12.19459901,0.047530657000000004,0.692907224,10.04492572,3.6683732239999998,3.4826254889999997,1.3392983440000001,6500000
26632,26635,2014-12-17,30,20.0,7.0,8.0,5.0,1961.0,1.0,4.0,2.0,Nagatino-Sadovniki,7750777.821,76284,2,0,10,no,no,76156,10168,46080,20036,9.020066507000001,0.262974447,0.33881674700000003,8.438630965,1.908036544,1.838074999,0.7874792429999999,6500000
26753,26756,2014-12-18,50,34.0,9.0,9.0,1.0,1968.0,3.0,6.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,15.56360272,1.7691833730000002,1.251653353,14.98887426,0.371192608,0.371192608,2.662304486,9400000
18172,18175,2014-05-06,45,29.0,3.0,5.0,1.0,1965.0,2.0,5.0,2.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,10.36834813,0.7812259690000001,2.020358719,9.95130846,1.060139799,1.060139799,0.687622585,6100000
28382,28385,2015-03-16,36,14.0,3.0,16.0,1.0,2001.0,2.0,9.0,2.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.81822625,2.62255724,0.157186341,24.931513199999998,0.825601275,0.7778976320000001,4.848458087,1000000
29111,29114,2015-04-14,40,18.0,5.0,16.0,1.0,2015.0,1.0,8.0,3.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,25.72277392,4.153333378999999,1.33686273,28.741739199999998,1.9241619730000001,1.9241619730000001,7.564997697000001,2198340
20799,20802,2014-07-11,88,59.0,11.0,24.0,4.0,2007.0,3.0,10.0,3.0,Lianozovo,5646405.14,79576,3,0,3,no,no,68630,10019,51295,18262,17.10024342,0.38823465700000004,0.12615879,16.41307684,2.861442985,2.844925027,2.7879431919999997,11000000
24450,24453,2014-11-08,38,19.0,4.0,17.0,1.0,1992.0,1.0,8.0,2.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,13.84211403,1.054469328,0.26515553,10.71224144,2.4552307069999997,2.586064051,1.623114619,6300000
21404,21407,2014-08-11,56,34.0,7.0,8.0,2.0,1956.0,2.0,8.0,3.0,Filevskij Park,9629358.472000001,89467,3,0,6,no,no,112804,8294,65115,16058,6.118392657,1.010825361,0.079884586,7.96413198,1.3229199759999999,1.005554318,0.9896603420000001,13000000
11868,11871,2013-11-06,76,45.0,10.0,14.0,1.0,1996.0,3.0,10.0,4.0,Savelki,7759253.984,32071,3,0,2,no,no,37807,4100,19960,8011,35.56501516,1.402970619,2.580580456,34.87512858,23.22314523,24.20801889,19.74658864,9500000
24921,24924,2014-11-19,59,59.0,9.0,17.0,4.0,2015.0,2.0,1.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,22.56765524,1.4440976630000002,3.852319982,24.61318839,5.801570545,5.801570545,5.368975411,6537064
17682,17685,2014-04-22,73,41.0,21.0,22.0,5.0,1985.0,3.0,9.0,2.0,Silino,9780189.547,37807,0,0,1,no,no,38075,5063,22548,10196,37.78742809,2.7147389210000004,1.471605724,39.15603252,22.58405044,22.44741973,22.1519008,8600000
15935,15938,2014-03-12,75,43.0,3.0,17.0,1.0,1983.0,3.0,10.0,2.0,Birjulevo Vostochnoe,14795571.25,145088,2,0,3,no,no,1716730,21130,93008,30950,18.09793401,1.547182476,0.042145279,17.92189423,4.082927995,4.077335658,2.037304508,8600000
23552,23555,2014-10-14,31,21.0,1.0,9.0,4.0,1967.0,1.0,5.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,11.56645474,0.43368834700000003,1.722827501,12.51293176,1.80580185,1.721493098,0.159934713,5200000
27075,27078,2014-12-23,62,36.0,9.0,10.0,2.0,1956.0,2.0,10.0,2.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,4.329427925,1.052419269,0.339841988,2.71462192,2.9894742219999997,2.894357583,2.665606298,12800000
22511,22514,2014-09-15,132,75.0,5.0,17.0,4.0,1996.0,3.0,13.0,4.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,9.191404618,2.292215513,1.90686207,9.13339359,0.842346192,0.842346192,0.858118515,33500000
24929,24932,2014-11-19,79,53.0,4.0,9.0,2.0,1959.0,3.0,8.0,2.0,Ajeroport,4662813.069,73007,0,1,3,no,no,1100773,9151,44166,19690,8.363598602,0.05757139,1.028777953,6.25845716,0.38313600200000003,0.38313600200000003,4.094929323,15800000
14501,14504,2014-02-03,97,50.0,4.0,9.0,1.0,2003.0,3.0,12.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,11.02650495,0.481450624,1.732292605,11.65390076,1.399759634,1.434772105,1.0470945409999999,17000000
10537,10540,2013-09-16,55,55.0,7.0,25.0,1.0,2014.0,3.0,1.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,21.60973301,1.165004998,4.371535312,22.47671845,6.15001015,6.15001015,4.58764645,6015600
23298,23301,2014-10-06,63,40.0,21.0,25.0,2.0,2014.0,2.0,10.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.6919043,3.481845093,3.024246456,24.84404146,0.801174699,0.08615836,3.41149159,6581700
22153,22156,2014-09-03,73,51.0,2.0,5.0,2.0,1959.0,3.0,8.0,2.0,Timirjazevskoe,10508030.1,81887,2,0,5,no,no,57107,11205,52030,18652,6.743310426,0.371022511,0.365861417,2.94990928,0.708358301,1.131092336,3.4969505510000003,11800000
23608,23611,2014-10-16,58,29.0,2.0,17.0,4.0,2012.0,2.0,10.0,1.0,Rostokino,3497818.591,37502,3,1,0,no,no,175518,5074,22837,9591,8.690450506,1.054742695,0.17701868,6.813481531,1.8085380930000001,1.8085380930000001,1.308044512,2000000
27889,27892,2015-02-13,76,45.0,4.0,17.0,1.0,1989.0,3.0,10.0,2.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,13.94498543,0.097419812,1.009646901,13.1450429,0.256356229,0.256356229,2.1328314219999998,10000000
20986,20989,2014-07-21,32,19.0,1.0,9.0,1.0,1970.0,1.0,5.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.11991037,1.276056176,2.185179441,15.23349795,1.483417182,1.375514485,1.8914790590000001,5100000
11518,11521,2013-10-24,41,20.0,9.0,12.0,1.0,1978.0,1.0,8.0,2.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.72474447,1.372440345,2.327962477,17.95282863,1.8819014790000002,1.558256825,2.815575215,6600000
17618,17621,2014-04-19,56,33.0,1.0,6.0,1.0,1956.0,1.0,10.0,2.0,Horoshevskoe,8568431.188,56535,3,0,10,no,no,80791,9054,34328,13153,7.255024456,1.4415220180000001,0.393801205,6.281660046,0.812274306,0.812274306,2.679279797,10800000
14157,14160,2014-01-27,76,44.0,2.0,17.0,1.0,1990.0,3.0,10.0,2.0,Horoshevskoe,8568431.188,56535,3,0,10,no,no,80791,9054,34328,13153,5.8794035120000006,1.023945573,0.926812146,4.80749514,1.20702864,1.204969764,2.438426744,12900000
21863,21866,2014-08-25,55,36.0,5.0,5.0,2.0,1961.0,3.0,5.0,2.0,Ajeroport,4662813.069,73007,0,1,3,no,no,1100773,9151,44166,19690,8.844322183,0.623037284,0.39115905100000004,6.997266783,1.121945625,0.86621157,4.23894571,8050000
27372,27375,2015-01-19,38,20.0,11.0,12.0,1.0,1977.0,1.0,8.0,3.0,Savelovskoe,2641243.496,57995,2,0,0,no,no,3521,8583,35405,14007,5.018773309,0.24832587600000003,0.731202571,1.426909849,0.661870721,0.661870721,3.4585831810000003,6650000
15024,15027,2014-02-14,38,19.0,10.0,17.0,1.0,2006.0,1.0,7.0,4.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.86041997,3.844543375,3.495004479,22.69901328,1.733299683,1.733299683,2.628082731,6050000
28649,28652,2015-03-26,100,100.0,11.0,17.0,1.0,2015.0,3.0,10.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,21.60973301,1.165004998,4.371535312,22.47671845,6.15001015,6.15001015,4.58764645,9273664
10424,10427,2013-09-11,77,45.0,4.0,14.0,1.0,2009.0,3.0,10.0,3.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,13.03466354,0.309709894,0.625831626,9.959075041,1.1832619629999999,0.8770541009999999,2.670612342,12700000
22313,22316,2014-09-08,64,64.0,8.0,24.0,4.0,0.0,2.0,0.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,22.37012991,2.8086279239999996,1.872258393,26.27225656,2.295028376,2.295028376,9.491492225,7660706
27993,27996,2015-02-19,31,18.0,4.0,5.0,2.0,1962.0,1.0,5.0,3.0,Moskvorech'e-Saburovo,10046857.44,76156,3,1,3,no,yes,130229,7296,52450,16410,12.16988409,3.1956596989999997,1.205810468,12.37782538,2.101042054,2.459466859,0.614525649,5600000
15527,15530,2014-02-27,41,18.0,7.0,1.0,6.0,2015.0,1.0,1.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,27.84031563,3.585317738,4.733140253999999,39.01708394,6.865232302000001,6.865232302000001,10.15290331,4747800
13936,13939,2014-01-21,38,20.0,2.0,14.0,1.0,1992.0,1.0,8.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,17.71852563,1.0215664290000002,0.682914791,15.60102044,0.69589344,0.69589344,4.505787726,6400000
17565,17568,2014-04-17,64,45.0,11.0,12.0,1.0,1974.0,3.0,6.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,11.63605008,1.677572892,0.899181307,9.522252503999999,1.8130330730000002,1.390862108,0.861632803,8800000
28109,28112,2015-02-27,71,42.0,3.0,3.0,1.0,2017.0,3.0,13.0,1.0,Poselenie Novofedorovskoe,148701635.4,6161,0,0,0,no,no,8384,830,3989,1342,51.34968656,2.188277656,0.663572361,59.27386292,37.90751699,44.55382958,38.11428647,3624480
12396,12399,2013-11-22,58,34.0,1.0,5.0,2.0,1958.0,2.0,7.0,2.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,9.709820724,1.498579422,0.571105516,9.039155494,1.434678828,1.382609515,2.101173788,8950000
16059,16062,2014-03-14,63,36.0,3.0,17.0,4.0,2014.0,2.0,1.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,26.88646456,2.652854258,4.460910001,37.33952227,5.941597647,5.616066278,9.374829182000001,6510800
22281,22284,2014-09-08,63,33.0,9.0,17.0,1.0,2007.0,2.0,12.0,3.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,14.16086637,1.7133851009999999,0.5042810870000001,12.11041076,1.982715026,1.982715026,2.321366121,12700000
29529,29532,2015-05-04,37,22.0,6.0,24.0,6.0,2017.0,1.0,8.0,1.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,8.532480293999999,3.11983962,1.664799141,12.46472266,2.36530039,2.2893514280000002,1.9390560140000002,6204549
11093,11096,2013-10-09,37,19.0,9.0,10.0,1.0,1994.0,1.0,8.0,2.0,Vyhino-Zhulebino,15094874.77,219609,3,0,8,no,no,1318695,22341,140182,57086,15.51194215,0.308143433,0.621886245,17.44332287,0.37388759299999996,0.37388759299999996,1.5493636240000002,5750000
21236,21239,2014-08-01,60,39.0,3.0,9.0,1.0,1969.0,3.0,8.0,1.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.89530168,1.2123203470000001,2.492208432,18.63133133,0.927346243,0.823097292,2.581811994,9100000
12442,12445,2013-11-25,45,29.0,7.0,9.0,1.0,1974.0,2.0,6.0,2.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,9.964487411,3.4107656189999997,0.621640437,12.18439799,1.844597254,1.844597254,0.935414615,6500000
16726,16729,2014-03-29,44,28.0,7.0,9.0,1.0,1977.0,2.0,6.0,2.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,8.786907283,0.377736936,1.568210299,8.028867887,2.2820250719999997,2.25522856,0.6916811159999999,8140000
14508,14511,2014-02-03,36,21.0,9.0,9.0,1.0,1972.0,1.0,9.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,12.86812077,1.086127192,0.610054964,13.63410477,0.915969472,0.915969472,1.71184586,3950440
27473,27476,2015-01-23,72,49.0,5.0,5.0,2.0,1957.0,3.0,8.0,2.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,no,111023,16098,78670,24075,11.94287817,2.394942538,0.504282346,13.05481117,6.650800161,3.415454832,2.3704629269999997,12000000
27144,27147,2014-12-25,47,31.0,11.0,14.0,5.0,1972.0,2.0,9.0,2.0,Birjulevo Vostochnoe,14795571.25,145088,2,0,3,no,no,1716730,21130,93008,30950,16.60285717,2.8191521789999996,0.160648808,17.67773477,3.8387685360000003,3.812506907,0.9722680779999999,6200000
24818,24821,2014-11-17,39,19.0,12.0,12.0,1.0,1997.0,1.0,8.0,3.0,Vyhino-Zhulebino,15094874.77,219609,3,0,8,no,no,1318695,22341,140182,57086,16.606468099999997,0.148900974,1.5677142419999999,16.76194718,0.519430643,0.519430643,3.0582069360000004,6100000
14877,14880,2014-02-11,56,37.0,1.0,9.0,1.0,1970.0,3.0,5.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,10.5255764,3.9254545989999996,0.246027085,12.17202424,2.4867066469999997,2.4867066469999997,0.55697266,7000000
26614,26617,2014-12-16,45,18.0,16.0,17.0,6.0,2008.0,1.0,10.0,4.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,23.94818373,0.923869265,3.5751182010000004,32.58486779,8.389541894,6.7670425970000005,9.794335875,5800000
14053,14056,2014-01-23,44,29.0,7.0,9.0,1.0,1969.0,2.0,6.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.54119891,1.6284718230000002,1.9757254309999999,15.9801336,1.4056812140000001,1.4056812140000001,2.839876022,7400000
22905,22908,2014-09-25,51,51.0,2.0,5.0,2.0,1959.0,3.0,5.0,2.0,Akademicheskoe,5704502.19,106445,4,0,1,no,yes,1362363,12074,68518,25853,6.76641108,1.6405123769999999,0.554003686,6.511573451,0.998826696,0.998826696,1.227149251,2000000
19787,19790,2014-06-18,35,20.0,6.0,12.0,5.0,1965.0,1.0,10.0,2.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,9.457096624,0.568877191,0.390029695,9.817941065,1.232337765,1.232337765,0.659421082,5800000
17538,17541,2014-04-17,41,20.0,10.0,14.0,1.0,1996.0,1.0,8.0,3.0,Mar'ino,11754772.16,247469,5,0,15,no,no,165727,40692,161290,45487,14.16100853,3.366828351,2.792026223,16.00468206,1.65043982,1.65043982,2.010892121,6600000
17501,17504,2014-04-16,55,29.0,7.0,12.0,1.0,2004.0,2.0,8.0,2.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.08467526,2.606992237,2.2677277890000003,22.72169903,1.1352778270000001,1.1352778270000001,1.3881551490000001,7650000
